,AlbumId,AlbumTitle,ArtistId_Album,ArtistId_Artist,ArtistName,TrackId,TrackName,AlbumId_Track,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,TrackUnitPrice,InvoiceLineId,InvoiceId_InvoiceItem,TrackId_InvoiceItem,InvoiceUnitPrice,Quantity,InvoiceId_Invoice,CustomerId_Invoice,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,CustomerId_Customer,CustomerFirstName,CustomerLastName,CustomerCompany,CustomerAddress,CustomerCity,CustomerState,CustomerCountry,CustomerPostalCode,CustomerPhone,CustomerFax,CustomerEmail,SupportRepId,EmployeeId,EmployeeLastName,EmployeeFirstName,EmployeeTitle,ReportsTo,EmployeeBirthDate,EmployeeHireDate,EmployeeAddress,EmployeeCity,EmployeeState,EmployeeCountry,EmployeePostalCode,EmployeePhone,EmployeeFax,EmployeeEmail,Year
416,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,377,A Paz,33,1,7,Donato/Gilberto Gil,263183,8619173,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,378,Wave (Vou te Contar),33,1,7,Antonio Carlos Jobim,271647,9057557,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,379,Água de Beber,33,1,7,Antonio Carlos Jobim/Vinicius de Moraes,146677,4866476,0.99,1783.0,327.0,379.0,0.99,1.0,327.0,1.0,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1.0,Luís,Gonçalves,Embraer - Empresa Brasileira de Aeronáutica S.A.,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,+55 (12) 3923-5555,+55 (12) 3923-5566,luisg@embraer.com.br,3.0,3.0,Peacock,Jane,Sales Support Agent,2.0,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2012-12-07
419,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,380,Samba da Bençaco,33,1,7,Baden Powell/Vinicius de Moraes,282200,9440676,0.99,638.0,117.0,380.0,0.99,1.0,117.0,41.0,2010-05-22,"11, Place Bellecour",Lyon,,France,69002,13.86,41.0,Marc,Dubois,,"11, Place Bellecour",Lyon,,France,69002,+33 04 78 30 30 30,,marc.dubois@hotmail.com,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2010-05-22
420,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,381,Pode Parar,33,1,7,Jorge Vercilo/Jota Maranhao,179408,6046678,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,382,Menino do Rio,33,1,7,Caetano Veloso,262713,8737489,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,383,Ando Meio Desligado,33,1,7,Caetano Veloso,195813,6547648,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,384,Mistério da Raça,33,1,7,Luiz Melodia/Ricardo Augusto,184320,6191752,0.99,1211.0,222.0,384.0,0.99,1.0,222.0,21.0,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,21.0,Kathy,Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2011-08-30
424,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,385,All Star,33,1,7,Nando Reis,176326,5891697,0.99,66.0,12.0,385.0,0.99,1.0,12.0,2.0,2009-02-11,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,13.86,2.0,Leonie,Köhler,,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2009-02-11
425,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,386,Menina Bonita,33,1,7,Alexandre Brazil/Pedro Luis/Rodrigo Cabelo,237087,7938246,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,387,Pescador de Ilusões,33,1,7,Macelo Yuka/O Rappa,245524,8267067,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,388,À Vontade (Live Mix),33,1,7,Bombom/Ed Motta,180636,5972430,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,389,Maria Fumaça,33,1,7,Luiz Carlos/Oberdan,141008,4743149,0.99,639.0,117.0,389.0,0.99,1.0,117.0,41.0,2010-05-22,"11, Place Bellecour",Lyon,,France,69002,13.86,41.0,Marc,Dubois,,"11, Place Bellecour",Lyon,,France,69002,+33 04 78 30 30 30,,marc.dubois@hotmail.com,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2010-05-22
429,33,Chill: Brazil (Disc 1),24,24,Marcos Valle,390,Sambassim (dj patife remix),33,1,7,Alba Carvalho/Fernando Porto,213655,7243166,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,391,Garota De Ipanema,34,1,7,Vários,279536,9141343,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,392,Tim Tim Por Tim Tim,34,1,7,Vários,213237,7143328,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,393,Tarde Em Itapoã,34,1,7,Vários,313704,10344491,0.99,1212.0,222.0,393.0,0.99,1.0,222.0,21.0,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,21.0,Kathy,Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2011-08-30
433,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,393,Tarde Em Itapoã,34,1,7,Vários,313704,10344491,0.99,1784.0,328.0,393.0,0.99,1.0,328.0,15.0,2012-12-15,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,0.99,15.0,Jennifer,Peterson,Rogers Canada,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,+1 (604) 688-2255,+1 (604) 688-8756,jenniferp@rogers.ca,3.0,3.0,Peacock,Jane,Sales Support Agent,2.0,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2012-12-15
434,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,394,Tanto Tempo,34,1,7,Vários,170292,5572240,0.99,67.0,12.0,394.0,0.99,1.0,12.0,2.0,2009-02-11,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,13.86,2.0,Leonie,Köhler,,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2009-02-11
435,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,394,Tanto Tempo,34,1,7,Vários,170292,5572240,0.99,1785.0,329.0,394.0,0.99,1.0,329.0,16.0,2012-12-28,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,1.98,16.0,Frank,Harris,Google Inc.,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,+1 (650) 253-0000,+1 (650) 253-0000,fharris@google.com,4.0,4.0,Park,Margaret,Sales Support Agent,2.0,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2012-12-28
436,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,395,Eu Vim Da Bahia - Live,34,1,7,Vários,157988,5115428,0.99,1786.0,329.0,395.0,0.99,1.0,329.0,16.0,2012-12-28,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,1.98,16.0,Frank,Harris,Google Inc.,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,+1 (650) 253-0000,+1 (650) 253-0000,fharris@google.com,4.0,4.0,Park,Margaret,Sales Support Agent,2.0,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2012-12-28
437,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,396,Alô Alô Marciano,34,1,7,Vários,238106,8013065,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,397,Linha Do Horizonte,34,1,7,Vários,279484,9275929,0.99,1787.0,330.0,397.0,0.99,1.0,330.0,18.0,2012-12-28,627 Broadway,New York,NY,USA,10012-2612,1.98,18.0,Michelle,Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,3.0,3.0,Peacock,Jane,Sales Support Agent,2.0,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2012-12-28
439,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,398,Only A Dream In Rio,34,1,7,Vários,371356,12192989,0.99,640.0,117.0,398.0,0.99,1.0,117.0,41.0,2010-05-22,"11, Place Bellecour",Lyon,,France,69002,13.86,41.0,Marc,Dubois,,"11, Place Bellecour",Lyon,,France,69002,+33 04 78 30 30 30,,marc.dubois@hotmail.com,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2010-05-22
440,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,399,Abrir A Porta,34,1,7,Vários,271960,8991141,0.99,1788.0,330.0,399.0,0.99,1.0,330.0,18.0,2012-12-28,627 Broadway,New York,NY,USA,10012-2612,1.98,18.0,Michelle,Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,3.0,3.0,Peacock,Jane,Sales Support Agent,2.0,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2012-12-28
441,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,400,Alice,34,1,7,Vários,165982,5594341,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,401,Momentos Que Marcam,34,1,7,Vários,280137,9313740,0.99,1789.0,331.0,401.0,0.99,1.0,331.0,20.0,2012-12-29,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,3.96,20.0,Dan,Miller,,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,+1 (650) 644-3358,,dmiller@comcast.com,4.0,4.0,Park,Margaret,Sales Support Agent,2.0,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2012-12-29
443,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,402,Um Jantar Pra Dois,34,1,7,Vários,237714,7819755,0.99,1213.0,222.0,402.0,0.99,1.0,222.0,21.0,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,21.0,Kathy,Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2011-08-30
444,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,403,Bumbo Da Mangueira,34,1,7,Vários,270158,9073350,0.99,68.0,12.0,403.0,0.99,1.0,12.0,2.0,2009-02-11,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,13.86,2.0,Leonie,Köhler,,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2009-02-11
445,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,403,Bumbo Da Mangueira,34,1,7,Vários,270158,9073350,0.99,1790.0,331.0,403.0,0.99,1.0,331.0,20.0,2012-12-29,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,3.96,20.0,Dan,Miller,,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,+1 (650) 644-3358,,dmiller@comcast.com,4.0,4.0,Park,Margaret,Sales Support Agent,2.0,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2012-12-29
446,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,404,Mr Funk Samba,34,1,7,Vários,213890,7102545,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,405,Santo Antonio,34,1,7,Vários,162716,5492069,0.99,1791.0,331.0,405.0,0.99,1.0,331.0,20.0,2012-12-29,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,3.96,20.0,Dan,Miller,,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,+1 (650) 644-3358,,dmiller@comcast.com,4.0,4.0,Park,Margaret,Sales Support Agent,2.0,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2012-12-29
448,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,406,Por Você,34,1,7,Vários,205557,6792493,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,407,Só Tinha De Ser Com Você,34,1,7,Vários,389642,13085596,0.99,641.0,117.0,407.0,0.99,1.0,117.0,41.0,2010-05-22,"11, Place Bellecour",Lyon,,France,69002,13.86,41.0,Marc,Dubois,,"11, Place Bellecour",Lyon,,France,69002,+33 04 78 30 30 30,,marc.dubois@hotmail.com,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2010-05-22
450,34,Chill: Brazil (Disc 2),6,6,Antônio Carlos Jobim,407,Só Tinha De Ser Com Você,34,1,7,Vários,389642,13085596,0.99,1792.0,331.0,407.0,0.99,1.0,331.0,20.0,2012-12-29,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,3.96,20.0,Dan,Miller,,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,+1 (650) 644-3358,,dmiller@comcast.com,4.0,4.0,Park,Margaret,Sales Support Agent,2.0,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2012-12-29
451,35,Garage Inc. (Disc 1),50,50,Metallica,408,Free Speech For The Dumb,35,1,3,Molaney/Morris/Roberts/Wainwright,155428,5076048,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,35,Garage Inc. (Disc 1),50,50,Metallica,409,It's Electric,35,1,3,Harris/Tatler,213995,6978601,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,35,Garage Inc. (Disc 1),50,50,Metallica,410,Sabbra Cadabra,35,1,3,Black Sabbath,380342,12418147,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,35,Garage Inc. (Disc 1),50,50,Metallica,411,Turn The Page,35,1,3,Seger,366524,11946327,0.99,1793.0,332.0,411.0,0.99,1.0,332.0,24.0,2012-12-30,162 E Superior Street,Chicago,IL,USA,60611,5.94,24.0,Frank,Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,3.0,3.0,Peacock,Jane,Sales Support Agent,2.0,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2012-12-30
455,35,Garage Inc. (Disc 1),50,50,Metallica,412,Die Die My Darling,35,1,3,Danzig,149315,4867667,0.99,69.0,12.0,412.0,0.99,1.0,12.0,2.0,2009-02-11,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,13.86,2.0,Leonie,Köhler,,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2009-02-11
456,35,Garage Inc. (Disc 1),50,50,Metallica,413,Loverman,35,1,3,Cave,472764,15446975,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,35,Garage Inc. (Disc 1),50,50,Metallica,414,Mercyful Fate,35,1,3,Diamond/Shermann,671712,21942829,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,35,Garage Inc. (Disc 1),50,50,Metallica,415,Astronomy,35,1,3,A.Bouchard/J.Bouchard/S.Pearlman,397531,13065612,0.99,1794.0,332.0,415.0,0.99,1.0,332.0,24.0,2012-12-30,162 E Superior Street,Chicago,IL,USA,60611,5.94,24.0,Frank,Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,3.0,3.0,Peacock,Jane,Sales Support Agent,2.0,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2012-12-30
459,35,Garage Inc. (Disc 1),50,50,Metallica,416,Whiskey In The Jar,35,1,3,Traditional,305005,9943129,0.99,642.0,117.0,416.0,0.99,1.0,117.0,41.0,2010-05-22,"11, Place Bellecour",Lyon,,France,69002,13.86,41.0,Marc,Dubois,,"11, Place Bellecour",Lyon,,France,69002,+33 04 78 30 30 30,,marc.dubois@hotmail.com,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2010-05-22
460,35,Garage Inc. (Disc 1),50,50,Metallica,416,Whiskey In The Jar,35,1,3,Traditional,305005,9943129,0.99,1214.0,223.0,416.0,0.99,1.0,223.0,35.0,2011-09-07,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,0.99,35.0,Madalena,Sampaio,,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,+351 (225) 022-448,,masampaio@sapo.pt,4.0,4.0,Park,Margaret,Sales Support Agent,2.0,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2011-09-07
461,35,Garage Inc. (Disc 1),50,50,Metallica,417,Tuesday's Gone,35,1,3,Collins/Van Zandt,545750,17900787,0.99,1215.0,224.0,417.0,0.99,1.0,224.0,36.0,2011-09-20,Tauentzienstraße 8,Berlin,,Germany,10789,1.98,36.0,Hannah,Schneider,,Tauentzienstraße 8,Berlin,,Germany,10789,+49 030 26550280,,hannah.schneider@yahoo.de,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2011-09-20
462,35,Garage Inc. (Disc 1),50,50,Metallica,418,The More I See,35,1,3,Molaney/Morris/Roberts/Wainwright,287973,9378873,0.99,1216.0,224.0,418.0,0.99,1.0,224.0,36.0,2011-09-20,Tauentzienstraße 8,Berlin,,Germany,10789,1.98,36.0,Hannah,Schneider,,Tauentzienstraße 8,Berlin,,Germany,10789,+49 030 26550280,,hannah.schneider@yahoo.de,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2011-09-20
463,36,Greatest Hits II,51,51,Queen,419,A Kind Of Magic,36,1,1,Roger Taylor,262608,8689618,0.99,1795.0,332.0,419.0,0.99,1.0,332.0,24.0,2012-12-30,162 E Superior Street,Chicago,IL,USA,60611,5.94,24.0,Frank,Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,3.0,3.0,Peacock,Jane,Sales Support Agent,2.0,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2012-12-30
464,36,Greatest Hits II,51,51,Queen,420,Under Pressure,36,1,1,Queen & David Bowie,236617,7739042,0.99,1217.0,225.0,420.0,0.99,1.0,225.0,38.0,2011-09-20,Barbarossastraße 19,Berlin,,Germany,10779,1.98,38.0,Niklas,Schröder,,Barbarossastraße 19,Berlin,,Germany,10779,+49 030 2141444,,nschroder@surfeu.de,3.0,3.0,Peacock,Jane,Sales Support Agent,2.0,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2011-09-20
465,36,Greatest Hits II,51,51,Queen,421,Radio GA GA,36,1,1,Roger Taylor,343745,11358573,0.99,70.0,12.0,421.0,0.99,1.0,12.0,2.0,2009-02-11,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,13.86,2.0,Leonie,Köhler,,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2009-02-11
466,36,Greatest Hits II,51,51,Queen,422,I Want It All,36,1,1,Queen,241684,7876564,0.99,1218.0,225.0,422.0,0.99,1.0,225.0,38.0,2011-09-20,Barbarossastraße 19,Berlin,,Germany,10779,1.98,38.0,Niklas,Schröder,,Barbarossastraße 19,Berlin,,Germany,10779,+49 030 2141444,,nschroder@surfeu.de,3.0,3.0,Peacock,Jane,Sales Support Agent,2.0,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2011-09-20
467,36,Greatest Hits II,51,51,Queen,423,I Want To Break Free,36,1,1,John Deacon,259108,8552861,0.99,1796.0,332.0,423.0,0.99,1.0,332.0,24.0,2012-12-30,162 E Superior Street,Chicago,IL,USA,60611,5.94,24.0,Frank,Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,3.0,3.0,Peacock,Jane,Sales Support Agent,2.0,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2012-12-30
468,36,Greatest Hits II,51,51,Queen,424,Innuendo,36,1,1,Queen,387761,12664591,0.99,1219.0,226.0,424.0,0.99,1.0,226.0,40.0,2011-09-21,"8, Rue Hanovre",Paris,,France,75002,3.96,40.0,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4.0,4.0,Park,Margaret,Sales Support Agent,2.0,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2011-09-21
469,36,Greatest Hits II,51,51,Queen,425,It's A Hard Life,36,1,1,Freddie Mercury,249417,8112242,0.99,643.0,117.0,425.0,0.99,1.0,117.0,41.0,2010-05-22,"11, Place Bellecour",Lyon,,France,69002,13.86,41.0,Marc,Dubois,,"11, Place Bellecour",Lyon,,France,69002,+33 04 78 30 30 30,,marc.dubois@hotmail.com,5.0,5.0,Johnson,Steve,Sales Support Agent,2.0,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2010-05-22
470,36,Greatest Hits II,51,51,Queen,426,Breakthru,36,1,1,Queen,249234,8150479,0.99,1220.0,226.0,426.0,0.99,1.0,226.0,40.0,2011-09-21,"8, Rue Hanovre",Paris,,France,75002,3.96,40.0,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4.0,4.0,Park,Margaret,Sales Support Agent,2.0,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2011-09-21
